,path,sentence
17949,wavs/common_voice_th_26708122.wav,สามสี่ชั่วโมงไม่นานเลยหลังจากผ่านมาเป็นปี
17952,wavs/common_voice_th_26708150.wav,เท่าที่เคยไปร้านหนังสือ
17955,wavs/common_voice_th_26708155.wav,อยากให้กลับมาอีก
17958,wavs/common_voice_th_23664442.wav,ก็ไม่เป็นไร
17959,wavs/common_voice_th_23666096.wav,ฟังเพลงเพราะไม่มีโฆษณาคั่น
17961,wavs/common_voice_th_23812684.wav,ฟิลิปยืนละล้าละลัง หูเงี่ยฟังเสียง
17962,wavs/common_voice_th_23817984.wav,ดี  ดี ๆ
17963,wavs/common_voice_th_23824160.wav,ได้โปรดเอาซุปมาให้หน่อย
17964,wavs/common_voice_th_26136914.wav,แนะนำที่พักพัทยา
17965,wavs/common_voice_th_26136915.wav,นุ้นเก่ง
17966,wavs/common_voice_th_26136917.wav,โชคดีมีชัยครับ
17972,wavs/common_voice_th_26137158.wav,ทั้งทางบก ทางทะเล ทางอากาศ
17975,wavs/common_voice_th_26137233.wav,ยาสีฟันคอลเกต วิเศษนิยม ยาอมหมอชิต เป็นหิดเป็น เหา เป็นเลาเป็นโลน ไม่ต้องไปโกน ใช้ซีม่าโลชั่น
17979,wavs/common_voice_th_26165329.wav,ดังนี้
17980,wavs/common_voice_th_26165330.wav,แต่ครั้นคอยคอย ก็เหลวไปหาได้ทำจริงจังไม่
17981,wavs/common_voice_th_26165331.wav,ฝนตกอย่าเชื่อดาว
17982,wavs/common_voice_th_26165332.wav,ฮาวแดร์ยู
17987,wavs/common_voice_th_26165378.wav,เอสจีเอฟ แคปปิตอล
17988,wavs/common_voice_th_26165386.wav,ฝากปลาย่างไว้กับแมว
17993,wavs/common_voice_th_26165481.wav,กองทุนรวมอสังหาริมทรัพย์เคพีเอ็น
17994,wavs/common_voice_th_26165482.wav,ปากตำแย
17997,wavs/common_voice_th_26181287.wav,ภายใต้มะนาว
18002,wavs/common_voice_th_26219365.wav,กาแฟเป็นเครื่องดื่ม
18009,wavs/common_voice_th_26219462.wav,จะได้รู้ว่า
18014,wavs/common_voice_th_26219503.wav,กินน้ำใต้ศอก
18016,wavs/common_voice_th_26226730.wav,ไวรัสกระจายตัวเร็วกว่าไฟป่าซะอีก
18020,wavs/common_voice_th_26226753.wav,วินเนอร์กรุ๊ป เอ็นเตอร์ไพรซ์
18028,wavs/common_voice_th_26226798.wav,ไม่ใช่เมื่อคนอื่นถือสายกระเป๋าเงิน
18030,wavs/common_voice_th_26226826.wav,ควอลิตี้คอนสตรัคชั่นโปรดัคส์
18039,wavs/common_voice_th_26226872.wav,เวล เกรด เอ็นจิเนียริ่ง
18052,wavs/common_voice_th_26253547.wav,สตาร์ ปิโตรเลียม รีไฟน์นิ่ง
18054,wavs/common_voice_th_26292313.wav,มองตาไม่กะพริบ
18057,wavs/common_voice_th_26292344.wav,ความเกี่ยวข้องกัน
18059,wavs/common_voice_th_26292358.wav,ตอนนี้ฝนกำลังตกหนักมาก เอาร่มไปด้วย
18061,wavs/common_voice_th_26292383.wav,ความสุขซาบฤๅม้วย ดุจไม้กลิ่นหอม
18063,wavs/common_voice_th_26292653.wav,กากินไก่เกาะกิ่งโกงกาง
18064,wavs/common_voice_th_26292656.wav,กระตุ้งกระติ้ง
18068,wavs/common_voice_th_26318754.wav,ไฟร์เทรดเอ็นจิเนียริ่ง
18071,wavs/common_voice_th_26318802.wav,ช่องว่างระหว่างวัย
18072,wavs/common_voice_th_26318818.wav,ชั่วพริบตาเดียว
18073,wavs/common_voice_th_26318820.wav,ที่จะกินใจ
18076,wavs/common_voice_th_26318826.wav,ความชื่นชมยินดี
18081,wavs/common_voice_th_26455812.wav,โสนบานเช้าคัดเค้าบานเย็น  ศรีฟ้า ลดาวัลย์
18084,wavs/common_voice_th_26455828.wav,พนักงาน คล้ายกับพนักเก้าอี้
18085,wavs/common_voice_th_26455832.wav,หากที่นี่มีรัก  วรางค์
18087,wavs/common_voice_th_26455856.wav,ทรวดทรงส่งศรีไม่มีแม้น อรชรอ้อนแอ้นประหนึ่งเหลา
18088,wavs/common_voice_th_26455858.wav,ต้องใครจักฉุกนั้นไม่ไหว
18090,wavs/common_voice_th_26455861.wav,ที่เป็นโครงสร้างพื้นฐานด้านวิทยาศาสตร์
18091,wavs/common_voice_th_26455877.wav,วินโดวส์รุ่นล่าสุด
18093,wavs/common_voice_th_26455879.wav,หนุ่มทั้งแท่ง
18096,wavs/common_voice_th_26455906.wav,วายุบุตรยาตรา
18097,wavs/common_voice_th_26455908.wav,พอวัดพอเหวี่ยง
18100,wavs/common_voice_th_26455917.wav,จำคุกสองปี สิบสามเดือน
18101,wavs/common_voice_th_26455918.wav,เบรลเลอร์
18102,wavs/common_voice_th_26455923.wav,มหาวิทยาลัยศิลปากร
18103,wavs/common_voice_th_26455926.wav,ทำนองเดียวกับ
18106,wavs/common_voice_th_26455947.wav,เหลืออดเหลือทน
18108,wavs/common_voice_th_26455993.wav,ยกระดับงานวิจัย
18110,wavs/common_voice_th_26455995.wav,บุฟร้อยเก้าเก้า ถ้าเอาซีฟู้ดคิดสองเก้าเก้า
18114,wavs/common_voice_th_26474956.wav,หวีดใบหลังนี่แหละ
18115,wavs/common_voice_th_26474957.wav,ปิดสามทุ่ม
18116,wavs/common_voice_th_26474972.wav,ไม่ได้จองมา
18118,wavs/common_voice_th_26474975.wav,วันนี้แดดดีมาก เหมาะไปเดินเล่น
18121,wavs/common_voice_th_26474998.wav,อำนาจบาตรใหญ่
18123,wavs/common_voice_th_26475004.wav,หมาป่าโผล่มาจากไหนไม่รู้
18124,wavs/common_voice_th_26475006.wav,อุณากรรณนั้นเป็นบุษบา
18126,wavs/common_voice_th_26475009.wav,ทะเลเหนือ
18128,wavs/common_voice_th_26475021.wav,วันแรงงานสากล
18130,wavs/common_voice_th_26475023.wav,ตะวันออกพาณิชย์ลีสซิ่ง
18131,wavs/common_voice_th_26475024.wav,เกี่ยวดองหนองยุ่ง
18134,wavs/common_voice_th_26475046.wav,สั่งชุดผักรวมไปเลยดีกว่าไหม
18135,wavs/common_voice_th_26475050.wav,หมวกหูกระต่าย
18136,wavs/common_voice_th_26475075.wav,คริสตศาสนิกชน
18137,wavs/common_voice_th_26475076.wav,สองปีผ่านไป ไวเหมือนโกหก
18141,wavs/common_voice_th_26475082.wav,หกสิบสองไมล์ทะเล
18143,wavs/common_voice_th_26475086.wav,คบหัวล้านสร้างเมือง
18144,wavs/common_voice_th_26475088.wav,ไม่อยากเป็นคนเก่ง อยากเป็นคนรวย
18145,wavs/common_voice_th_26475090.wav,อิหลักอิเหลื่อ
18148,wavs/common_voice_th_26475116.wav,เสื้อยืดตัวนี้ใส่สบายมาก
18153,wavs/common_voice_th_26475173.wav,ขอพริก กระเทียม มะนาว
18155,wavs/common_voice_th_26475178.wav,ข้าวต้มมัดไต้
18156,wavs/common_voice_th_26475202.wav,เป็นกำลังใจให้ทุกคน
18157,wavs/common_voice_th_26475210.wav,โซเดียมไฮดรอกไซด์ใช้ล้างห้องน้ำ
18158,wavs/common_voice_th_26475211.wav,โสตทัศนูปกรณ์
18161,wavs/common_voice_th_26475230.wav,สักวันหนึ่ง  นันทนา วีระชน
18163,wavs/common_voice_th_26500348.wav,เขียนบัญชีของคลังสินค้าจนถึงสตางค์สุดท้าย
18164,wavs/common_voice_th_26500349.wav,ตอนนี้พอร์ตกองทุน ไม่มีเวลาเอาออก ฉิบหายไปแล้วเรียบร้อย
18166,wavs/common_voice_th_26500351.wav,สวนทางสายรุ้ง  เพ็ญแข วงศ์สง่า
18169,wavs/common_voice_th_26500358.wav,โปร่งใส
18170,wavs/common_voice_th_26500360.wav,พรมน้ำมนต์ ดีกรี
18173,wavs/common_voice_th_26500366.wav,แสนซน  เทพเทวี
18174,wavs/common_voice_th_26500368.wav,ความสัตย์จริง
18178,wavs/common_voice_th_26500379.wav,ถ้าแอปหมอไม่พร้อม ให้โทรสายด่วนแทน
18179,wavs/common_voice_th_26500382.wav,ทวีตหาย
18184,wavs/common_voice_th_26500392.wav,สกุลกา  บุษยมาส
18186,wavs/common_voice_th_26500394.wav,รูปสี่เหลี่ยมด้านขนาน
18187,wavs/common_voice_th_26500395.wav,ยายกินลำไยน้ำลายยายไหลย้อย
18189,wavs/common_voice_th_26500398.wav,ร็อกกี้เฟลเลอร์
18190,wavs/common_voice_th_26500402.wav,เพราะเหตุอะไร
18193,wavs/common_voice_th_26500406.wav,มาตรฐานแรงงาน
18194,wavs/common_voice_th_26500407.wav,เข้าใจว่า
18195,wavs/common_voice_th_26500408.wav,ที่จอดรถประจำทาง
18199,wavs/common_voice_th_26500414.wav,สามารถตอบสนองต่อ
18201,wavs/common_voice_th_26500429.wav,วิวาห์อลวน  วลัย นวาระ
18202,wavs/common_voice_th_26500432.wav,ลูกหนี้ชั้นต้น
18204,wavs/common_voice_th_26500445.wav,ที่คำนึงถึงศักยภาพของครอบครัว
18209,wavs/common_voice_th_26500483.wav,ตัดช่องย่องเบา
18212,wavs/common_voice_th_26500537.wav,ล่าสุดฟูดแลนด์ปิดโซนเหล้ากับพวกทำความสะอาดบ้าน งงมาก
18213,wavs/common_voice_th_26500540.wav,ความขยันหมั่นเพียรเป็นแม่ของโชคดี
18215,wavs/common_voice_th_26500547.wav,ครึ้มฟ้าครึ้มฝน
